Solver	Executable.team	Problem	Instance	Exit-code	Exec-Status	Checker-out	Time(user+sys)	Memory-Usage	Time-Limit	Memory-Limit	Real	TrackFormula	Track	RESULT	SCORE	RESULT_IN_MARATHON	SCORE-MARATHON
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	SemistableModels	115-semistable-0-0.asp	30	complete	OK	74.04	2997.8	1200	12288	77.414	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	SemistableModels	088-semistable-299-0.asp	30	complete	OK	212.92	8448.7	1200	12288	219.643	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	SemistableModels	092-semistable-0-0.asp	30	complete	OK	70.21	2994	1200	12288	73.962	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	SemistableModels	100-semistable-0-0.asp	30	complete	OK	68.01	2998.3	1200	12288	72.132	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	SemistableModels	152-semistable-24-1.asp	30	complete	OK	1.46	142.2	1200	12288	1.985	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	SemistableModels	093-semistable-0-0.asp	30	complete	OK	68.39	2998.1	1200	12288	71.049	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	SemistableModels	097-semistable-0-0.asp	30	complete	OK	68.65	2994.6	1200	12288	72.818	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	SemistableModels	137-semistable-0-0.asp	128	out of memory	ECODE_INVALID_128	205.61	12297.2	1200	12288	230.103	T4	T4	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	SemistableModels	083-semistable-299-0.asp	128	out of memory	ECODE_INVALID_128	122.13	12388	1200	12288	132.215	T4	T4	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	SemistableModels	105-semistable-0-0.asp	30	complete	OK	68.92	2992.7	1200	12288	72.777	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	SemistableModels	154-semistable-15-1.asp	30	complete	OK	0.3	39.5	1200	12288	0.583	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	SemistableModels	113-semistable-0-0.asp	30	complete	OK	66.69	2995.5	1200	12288	70.839	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	SemistableModels	121-semistable-0-0.asp	128	out of memory	ECODE_INVALID_128	229.42	12318.8	1200	12288	255.558	T4	T4	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	SemistableModels	147-semistable-0-0.asp	128	out of memory	ECODE_INVALID_128	187.91	12292.6	1200	12288	208.044	T4	T4	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	SemistableModels	077-semistable-274-0.asp	128	out of memory	ECODE_INVALID_128	127.63	12348.3	1200	12288	140.139	T4	T4	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	SemistableModels	098-semistable-0-0.asp	30	complete	OK	72.88	3000.7	1200	12288	78.159	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	SemistableModels	145-semistable-0-0.asp	128	out of memory	ECODE_INVALID_128	202.8	12310.5	1200	12288	228.432	T4	T4	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	StableMarriage	24-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	207.4	12339.3	1200	12288	233.525	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	StableMarriage	61-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	206.59	12309	1200	12288	231.021	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	StableMarriage	55-stable_marriage-0-0.asp	1	out of memory	ECODE_INVALID_1	206.53	12289.2	1200	12288	220.212	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	StableMarriage	63-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	193.41	12288.2	1200	12288	212.817	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	StableMarriage	56-stable_marriage-0-0.asp	1	out of memory	ECODE_INVALID_1	207.99	12298.3	1200	12288	223.858	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	StableMarriage	72-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	189.41	12319.4	1200	12288	204.798	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	StableMarriage	31-stable_marriage-0-0.asp	10	complete	OK	590.24	12020.9	1200	12288	614.406	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	StableMarriage	73-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	188.58	12316.6	1200	12288	208.357	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	StableMarriage	35-stable_marriage-0-0.asp	10	complete	OK	556.08	12058.7	1200	12288	579.952	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	StableMarriage	37-stable_marriage-0-0.asp	1	out of memory	ECODE_INVALID_1	195.34	12371.6	1200	12288	203.93	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	StableMarriage	74-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	192.2	12333.3	1200	12288	207.11	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	StableMarriage	23-stable_marriage-0-0.asp	1	out of memory	ECODE_INVALID_1	202.13	12306.9	1200	12288	221.53	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	StableMarriage	4-stable_marriage-0-0.asp	10	complete	OK	547.63	12036	1200	12288	565.98	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	StableMarriage	7-stable_marriage-0-0.asp	1	out of memory	ECODE_INVALID_1	211.13	12365.3	1200	12288	230.465	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	StableMarriage	18-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	185.9	12327.2	1200	12288	212.901	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	StableMarriage	53-stable_marriage-0-0.asp	10	complete	OK	572.45	12060.9	1200	12288	595.13	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	StableMarriage	8-stable_marriage-0-0.asp	1	out of memory	ECODE_INVALID_1	201.67	12381.1	1200	12288	227.462	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	StableMarriage	12-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	208.55	12362.2	1200	12288	234.385	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	StableMarriage	41-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	184.31	12301.9	1200	12288	203.834	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	StableMarriage	9-stable_marriage-0-0.asp	128	out of memory	ECODE_INVALID_128	184.95	12330.2	1200	12288	204.667	T1	T1	out of memory	0	out of memory	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	StrategicCompanies	0005-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.14	9.6	1200	12288	0.264	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	StrategicCompanies	0018-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.14	9.2	1200	12288	0.264	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	StrategicCompanies	0006-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	0	1200	12288	0.157	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	StrategicCompanies	0019-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.14	9.6	1200	12288	0.264	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	StrategicCompanies	0007-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	0	1200	12288	0.156	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	StrategicCompanies	0020-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.15	9.3	1200	12288	0.267	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	StrategicCompanies	0013-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	5.7	1200	12288	0.189	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	StrategicCompanies	0021-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.14	9.2	1200	12288	0.265	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	StrategicCompanies	0001-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.14	9.6	1200	12288	0.263	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	StrategicCompanies	0014-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	0	1200	12288	0.156	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	StrategicCompanies	0022-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.15	9.7	1200	12288	0.264	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	StrategicCompanies	0002-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	0	1200	12288	0.155	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	StrategicCompanies	0015-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	0	1200	12288	0.162	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	StrategicCompanies	0024-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.15	9.8	1200	12288	0.269	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	StrategicCompanies	0003-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	0	1200	12288	0.157	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	StrategicCompanies	0016-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.14	9.6	1200	12288	0.263	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	StrategicCompanies	0025-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.15	9.6	1200	12288	0.269	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	StrategicCompanies	0004-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0	0	1200	12288	0.158	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	StrategicCompanies	0017-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.15	9.8	1200	12288	0.266	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	StrategicCompanies	0027-strategic_companies-0-0.asp	128	complete	ECODE_INVALID_128	0.14	9.6	1200	12288	0.265	T4	T4	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	SystemSynthesis	024-4x4_90_089-16000000-0.asp	11	out of time	OK 9@3 80@2 848@1	1200.03	622.6	1200	12288	1201.266	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	SystemSynthesis	097-6x6_80_509-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1201.05	2621.3	1200	12288	1202.691	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	SystemSynthesis	059-6x6_70_277-16000000-0.asp	11	out of time	OK 1@3 36@2 427@1	1200.8	2085.3	1200	12288	1202.379	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	SystemSynthesis	098-6x6_80_521-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.5	2641.6	1200	12288	1202.3	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	SystemSynthesis	068-6x6_70_337-16000000-0.asp	11	out of time	OK 3@3 68@2 491@1	1201.02	2112.8	1200	12288	1203.071	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	SystemSynthesis	099-6x6_80_523-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.46	2646.6	1200	12288	1202.453	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	SystemSynthesis	070-6x6_70_349-16000000-0.asp	11	out of time	OK 7@3 95@2 824@1	1200.17	2090.1	1200	12288	1201.935	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	SystemSynthesis	100-6x6_80_541-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.55	2602.1	1200	12288	1202.296	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	SystemSynthesis	008-4x4_90_019-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.69	608.9	1200	12288	1202.004	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	SystemSynthesis	026-5x5_80_101-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.84	1096	1200	12288	1201.937	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	SystemSynthesis	027-5x5_80_103-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.33	1153.6	1200	12288	1201.622	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	SystemSynthesis	018-4x4_90_061-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.57	621	1200	12288	1201.763	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	SystemSynthesis	047-5x5_80_211-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.56	1112.1	1200	12288	1201.756	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	SystemSynthesis	091-6x6_80_467-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.53	2617.3	1200	12288	1202.373	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	SystemSynthesis	021-4x4_90_073-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.34	581.7	1200	12288	1201.615	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	SystemSynthesis	056-6x6_70_263-16000000-0.asp	11	out of time	OK 4@3 20@2 139@1	1200.28	2098.7	1200	12288	1201.987	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	SystemSynthesis	094-6x6_80_491-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.11	2642.8	1200	12288	1201.983	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	SystemSynthesis	020-4x4_90_071-16000000-0.asp	11	out of time	OK 9@3 109@2 942@1	1200.76	610.6	1200	12288	1202.036	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	SystemSynthesis	025-4x4_90_097-16000000-0.asp	11	out of time	OK 9@3 73@2 687@1	1200.83	631.4	1200	12288	1202.149	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	SystemSynthesis	096-6x6_80_503-16000000-0.asp	1	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	1200.74	2565.1	1200	12288	1202.522	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	ValvesLocationProblem	0005-ValvesLocationProblem-710-0.asp	30	complete	OK 27172@0	37.49	818	1200	12288	39.87	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	ValvesLocationProblem	0049-ValvesLocationProblem-466-0.asp	30	complete	OK 8292@0	20.32	413.7	1200	12288	21.165	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	ValvesLocationProblem	0015-ValvesLocationProblem-166-0.asp	30	complete	OK 2821@0	9.3	244.8	1200	12288	10.052	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	ValvesLocationProblem	0055-ValvesLocationProblem-166-0.asp	30	complete	OK 1412@0	63.79	240.7	1200	12288	65.091	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	ValvesLocationProblem	0024-ValvesLocationProblem-210-0.asp	30	complete	OK 2329@0	10.58	293.3	1200	12288	11.498	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	ValvesLocationProblem	0304-ValvesLocationProblem-210-0.asp	30	complete	OK 233@0	295.85	320.1	1200	12288	297.472	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	ValvesLocationProblem	0025-ValvesLocationProblem-466-0.asp	30	complete	OK 9066@0	15.41	413.9	1200	12288	16.325	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	ValvesLocationProblem	0028-ValvesLocationProblem-710-0.asp	30	complete	OK 26736@0	88.56	818.1	1200	12288	91.126	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	ValvesLocationProblem	0006-ValvesLocationProblem-450-0.asp	30	complete	OK 15998@0	71.62	1726.1	1200	12288	74.498	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	ValvesLocationProblem	0027-ValvesLocationProblem-711-0.asp	30	complete	OK 12204@0	29.78	437.9	1200	12288	31.418	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	ValvesLocationProblem	0128-ValvesLocationProblem-210-0.asp	11	out of time	OK 663@0	1200.38	318.9	1200	12288	1201.53	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	ValvesLocationProblem	0007-ValvesLocationProblem-2053-0.asp	30	complete	OK 23808@0	79.19	1889.3	1200	12288	82.99	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	ValvesLocationProblem	0031-ValvesLocationProblem-166-0.asp	30	complete	OK 1549@0	15.44	243.5	1200	12288	16.35	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	ValvesLocationProblem	0143-ValvesLocationProblem-166-0.asp	11	out of time	OK 593@0	1200.32	254.9	1200	12288	1201.488	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	ValvesLocationProblem	0013-ValvesLocationProblem-450-0.asp	30	complete	OK 15998@0	73.46	1726.2	1200	12288	78.105	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	ValvesLocationProblem	0035-ValvesLocationProblem-711-0.asp	30	complete	OK 11812@0	38.09	438	1200	12288	40.102	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	ValvesLocationProblem	0157-ValvesLocationProblem-450-0.asp	11	out of time	OK 10412@0	1200.39	1726.3	1200	12288	1203.319	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	ValvesLocationProblem	0004-ValvesLocationProblem-711-0.asp	30	complete	OK 12409@0	18.55	437.8	1200	12288	19.987	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	ValvesLocationProblem	0039-ValvesLocationProblem-166-0.asp	30	complete	OK 1549@0	18.24	241.8	1200	12288	19.089	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	ValvesLocationProblem	0163-ValvesLocationProblem-711-0.asp	11	out of time	OK 5334@0	1200.8	438	1200	12288	1202.583	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	Visit-all	0031-visitall-39-1.asp	10	complete	OK	10.79	40.1	1200	12288	11.472	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	Visit-all	0092-visitall-66-1.asp	10	complete	OK	5.86	65.1	1200	12288	6.371	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	Visit-all	0009-visitall-36-1.asp	10	complete	OK	8.49	33.4	1200	12288	9.329	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	Visit-all	0020-visitall-67-1.asp	1	out of time	ECODE_INVALID_1	1200.84	210.3	1200	12288	1202.004	T1	T1	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	Visit-all	0010-visitall-36-1.asp	10	complete	OK	6.13	34.8	1200	12288	6.858	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	Visit-all	0037-visitall-73-1.asp	10	complete	OK	1056.62	221	1200	12288	1058.91	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	Visit-all	0051-visitall-42-1.asp	10	complete	OK	8.24	46.1	1200	12288	9.157	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	Visit-all	0059-visitall-79-1.asp	10	complete	OK	1180.8	236.4	1200	12288	1183.062	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	Visit-all	0011-visitall-36-1.asp	10	complete	OK	8.04	32.4	1200	12288	8.808	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	Visit-all	0032-visitall-39-1.asp	10	complete	OK	7.38	42.9	1200	12288	8.176	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	Visit-all	0077-visitall-91-1.asp	10	complete	OK	1191.93	282.2	1200	12288	1194.248	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	Visit-all	0012-visitall-36-1.asp	10	complete	OK	7.52	32.2	1200	12288	8.225	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	Visit-all	0089-visitall-66-1.asp	10	complete	OK	14.9	66.7	1200	12288	15.649	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	Visit-all	0100-visitall-122-1.asp	10	complete	OK	613.45	386.2	1200	12288	615.553	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	Visit-all	0029-visitall-39-1.asp	10	complete	OK	7.87	42	1200	12288	8.663	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	Visit-all	0034-visitall-55-1.asp	10	complete	OK	206.64	94.6	1200	12288	208.197	T1	T1	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	Visit-all	0090-visitall-66-1.asp	10	complete	OK	14.5	58	1200	12288	15.349	T1	T1	solved	5	solved	5
